Open,High,Low,Close,bband_lower,bband_upper,pct_b,Trade Counter,Buying Price,Units Bought,Buying Amount,Available Capital,Selling Price,Selling Amount,Profit
161.46,162.39,160.82,161.87,150.98004358843667,167.74295641156334,0.6496458298428415,1.0,161.87,43043.0,6967370.41,82.62999999709427,,,
157.0,163.62,154.55,156.15,154.00462909789707,165.7233709021029,0.18307177834850605,,,0.0,,,157.0,6757751.0,-209619.41000000015
161.99,161.99,156.8,158.01,155.30279823304448,164.9742017669555,0.2799181894813091,,,,,,,,
159.41,159.99,158.01,159.57,155.85198536703012,164.77201463296984,0.41681641641768524,1.0,159.57,42349.0,6757629.93,203.6999999973923,,,
161.14,163.31,160.39,162.98,156.14948664602835,165.00651335397166,0.7711971047626835,,,0.0,,,161.14,6824117.859999999,66487.9299999997
165.0,165.0,160.0,161.2,156.35879832651673,165.0482016734833,0.5571385606323931,,,,,,,,
160.33,161.18,158.3,159.66,156.429796913421,165.03820308657896,0.3752382289594043,,,,,,,,
163.64,183.6,159.66,160.04,156.37186751538485,164.99713248461518,0.4252776578691549,1.0,160.04,42640.0,6824105.6,215.95999999716878,,,
161.18,161.8,159.85,161.47,156.37614779700957,165.01685220299046,0.5895181646839562,,,0.0,,,161.18,6872715.2,48609.60000000056
164.94,164.94,161.56,162.16,156.3739232953588,165.08907670464123,0.6639099087433736,1.0,162.16,42383.0,6872827.28,103.87999999709427,,,
163.99,163.99,159.89,160.63,156.3475114035251,164.97248859647496,0.49652172993285687,,,0.0,,,163.99,6950388.17,77560.88999999966
161.0,161.01,158.1,159.96,156.28695578816078,164.81204421183926,0.4308511571137872,,,,,,,,
163.19,164.6,159.0,159.79,156.37961495312743,164.30538504687257,0.43029068551508565,,,,,,,,
183.48,183.48,157.52,157.88,156.25273884039132,163.86626115960865,0.2137330254488516,,,,,,,,
159.49,159.49,155.31,156.12,155.7397522862737,163.73224771372634,0.04757559352742697,,,,,,,,
158.59,158.59,153.86,157.87,155.59087178600768,163.4791282139923,0.28892673999628293,,,,,,,,
178.88,178.88,137.3,157.33,155.34139913601274,163.41960086398728,0.2461687552442289,,,,,,,,
178.48,178.48,157.16,158.35,155.50147793657112,163.37652206342887,0.36171506058156844,,,,,,,,
174.88,174.88,155.91,156.09,155.22614192199956,163.5018580780004,0.10438469151386393,,,,,,,,
156.53,156.55,153.25,153.86,154.25856788544186,163.84043211455818,-0.041596068981099216,,,,,,,,
183.48,183.48,154.11,155.21,153.82621629280766,163.60678370719233,0.14148296806964014,,,,,,,,
179.88,179.88,153.81,158.42,154.08738246823336,163.57261753176667,0.4567749246851772,1.0,158.42,43873.0,6950360.659999999,131.38999999780208,,,
177.48,177.48,156.8,157.16,153.9989308257235,163.57606917427648,0.3300640608114533,,,0.0,,,177.48,7786580.039999999,836219.3799999999
137.05,177.0,137.05,158.7,153.969575151752,163.518424848248,0.4953921151344379,1.0,158.7,49065.0,7786615.499999999,95.92999999783933,,,
156.01,174.0,155.01,156.96,154.04913298239356,162.83686701760647,0.33124204782967415,,,0.0,,,156.01,7654630.649999999,-131984.84999999963
152.3,159.98,152.1,157.39,154.03509808088472,162.46990191911527,0.39774510272654473,,,,,,,,
159.4,159.4,155.61,158.82,154.035600190299,162.385399809701,0.572995763704764,1.0,158.82,48196.0,7654488.72,237.8599999975413,,,
159.8,160.0,154.1,158.87,154.05293926034787,162.2510607396521,0.5875810393652466,,,0.0,,,159.8,7701720.800000001,47232.080000001006
159.6,159.6,158.1,158.78,154.2107366282615,161.82426337173848,0.6001506956882106,1.0,158.78,48506.0,7701782.68,175.9799999985844,,,
179.88,179.88,150.1,154.08,153.94532520648505,161.28167479351492,0.018357194121863544,,,0.0,,,179.88,8725259.28,1023476.5999999996
174.88,174.88,153.45,155.5,153.8636854828432,160.8503145171568,0.23420658362141805,,,,,,,,
174.88,174.88,152.41,155.93,153.8336712392451,160.4773287607549,0.3155383542826748,,,,,,,,
154.95,157.18,154.45,156.42,153.8938285735069,160.08017142649308,0.4083464959064928,1.0,156.42,55781.0,8725264.02,171.23999999836087,,,
156.18,156.23,151.77,154.09,153.4785409050919,160.11645909490812,0.09211609384493308,,,0.0,,,156.18,8711876.58,-13387.439999999478
132.0,156.49,132.0,153.29,152.99204527722907,160.31995472277094,0.040660262655428034,,,,,,,,
169.83,169.83,151.92,154.27,152.710844519882,160.241155480118,0.2070506103069552,,,,,,,,
161.0,161.0,151.25,153.86,152.386272626354,160.218727373646,0.18815651302109718,,,,,,,,
158.4,158.4,153.91,155.17,152.32017394730033,159.9668260526997,0.37268938267602986,,,,,,,,
163.0,163.0,152.35,156.83,152.34505053069813,160.01594946930186,0.5846706501022214,1.0,156.83,55550.0,8711906.5,141.31999999843538,,,
158.64,159.09,155.36,158.9,152.5767708382966,160.2882291617034,0.8199783875522384,,,0.0,,,158.64,8812452.0,100545.5
161.14,161.14,157.81,159.1,152.64068076383484,160.61331923616518,0.8101858949935735,,,,,,,,
157.94,158.68,155.15,157.0,152.65446238138566,160.4575376186143,0.5569006432081652,,,,,,,,
156.49,157.42,154.56,156.97,152.65023309571035,160.4427669042896,0.554346892859645,,,,,,,,
164.0,164.0,155.15,155.55,152.6062530170746,160.1717469829254,0.38910175544556846,,,,,,,,
158.9,158.9,151.35,156.81,152.6029273092957,160.16007269070434,0.5567013043118291,1.0,156.81,56198.0,8812408.38,184.9399999976158,,,
163.5,163.5,156.2,157.54,152.60141418370773,160.1765858162923,0.6519437520133488,,,0.0,,,163.5,9188373.0,375964.6199999992
159.4,159.4,155.2,158.53,152.62406156949064,160.1249384305094,0.7873664026137918,1.0,158.53,57960.0,9188398.8,159.13999999687076,,,
160.4,160.4,158.55,159.69,152.53453715148316,160.29646284851685,0.9218669603151931,,,0.0,,,160.4,9296784.0,108385.19999999925
159.2,159.31,157.74,158.94,152.5214127043149,160.32558729568507,0.8224556255805385,,,,,,,,
161.9,161.9,157.24,157.69,152.8263571816347,160.38164281836526,0.6437404291798507,,,,,,,,
158.99,169.0,156.57,157.47,152.943374261776,160.46162573822403,0.6020849066307884,,,,,,,,
155.6,159.72,155.6,159.52,152.9397986379516,160.8242013620484,0.8345846340316421,1.0,159.52,58280.0,9296825.600000001,117.53999999538064,,,
161.9,161.9,160.0,161.37,152.71604938672948,161.54295061327053,0.9804064179680072,,,0.0,,,161.9,9435532.0,138706.3999999985
161.37,162.9,160.0,160.67,153.0181383504341,161.89886164956593,0.86162595002976,,,,,,,,
169.0,169.0,159.41,159.64,153.69726748273973,161.8547325172603,0.7285023585282864,,,,,,,,
174.9,174.9,159.75,162.1,154.00347424043707,162.3315257595629,0.9721992882691466,1.0,162.1,58208.0,9435516.799999999,132.73999999649823,,,
170.0,170.0,161.31,162.43,154.535850145365,162.656149854635,0.9721500606219217,,,0.0,,,170.0,9895360.0,459843.2000000011
178.88,178.88,162.01,162.53,154.87722337802984,163.05077662197016,0.9362851618595317,,,,,,,,
170.0,170.0,150.8,163.46,154.8755572759144,163.71544272408562,0.971103389791272,1.0,163.46,60537.0,9895378.02,114.71999999694526,,,
170.0,170.0,162.23,164.12,154.6456643973987,164.46733560260125,0.9646357941184934,,,0.0,,,170.0,10291290.0,395911.98000000045
168.9,168.9,164.0,165.02,154.37639737130624,165.32860262869374,0.9718227862388193,1.0,165.02,62364.0,10291307.280000001,97.43999999575317,,,
179.0,179.0,155.1,166.79,154.2265920220456,166.45740797795438,1.0271929545211527,,,0.0,,,179.0,11163156.0,871848.7199999988
179.0,179.0,166.42,166.88,154.28237063036758,167.39262936963243,0.960898607737075,,,,,,,,
166.75,167.6,164.41,167.29,154.76129553936724,168.08770446063275,0.9401410788648525,,,,,,,,
167.3,177.7,167.3,168.17,155.0544648617975,168.93053513820252,0.9451908845189587,1.0,168.17,66380.0,11163124.6,128.8399999961257,,,
174.9,174.9,159.0,168.15,155.3984092268962,169.6475907731038,0.8948998741964682,,,0.0,,,174.9,11609862.0,446737.4000000004
174.4,174.4,168.15,168.63,155.6672231531272,170.3887768468728,0.8805304872392645,,,,,,,,
169.64,169.64,167.2,168.57,155.89101658927626,171.05298341072375,0.8362360609303382,,,,,,,,
174.4,174.4,159.3,167.59,156.42587790625595,171.38312209374408,0.7464023421562472,,,,,,,,
174.39,174.39,165.05,168.6,157.2954239891716,171.60457601082837,0.7900241742990096,1.0,168.6,68860.0,11609796.0,194.8399999961257,,,
173.9,173.9,167.2,169.33,158.37486966944653,171.71113033055343,0.8214544248150751,,,0.0,,,173.9,11974754.0,364958.0
174.88,174.88,166.3,169.56,159.12031897167083,171.96968102832915,0.8124668744094973,,,,,,,,
173.98,174.4,169.0,170.27,159.5500261523918,172.4299738476082,0.832299486091049,1.0,170.27,70328.0,11974748.56,200.27999999560416,,,
173.94,174.4,169.3,169.69,160.3139662023229,172.56803379767706,0.7651364516082645,,,0.0,,,173.94,12232852.32,258103.75999999978
179.0,179.0,168.1,168.79,161.59913251043523,172.19786748956474,0.6784646944870922,,,,,,,,
168.86,169.8,166.45,168.67,162.38529477625227,172.06870522374774,0.6490177461571096,,,,,,,,
168.0,169.39,166.5,169.07,163.21749941052605,171.90050058947395,0.6740181728482824,1.0,169.07,72354.0,12232890.78,161.81999999657273,,,
183.48,183.48,169.1,169.41,164.19526640371322,171.61073359628676,0.7032238779923722,,,0.0,,,183.48,13275511.92,1042621.1400000006
173.8,173.8,168.5,168.68,165.0928891089308,171.23511089106924,0.5840086890871503,,,,,,,,
184.88,184.88,168.1,169.68,165.96264015053515,170.92135984946486,0.7496612180493301,1.0,169.68,78238.0,13275423.84,249.89999999664724,,,
170.68,170.68,165.0,170.4,166.6654255728959,170.7565744271041,0.9128424704622198,,,0.0,,,170.68,13353661.84,78238.0
170.4,173.5,169.8,169.85,166.97137275336192,170.7566272466381,0.7604844672270895,,,,,,,,
184.43,184.43,166.66,169.33,167.3324488329747,170.6405511670253,0.6038359655517088,,,,,,,,
173.35,173.35,160.15,169.13,167.62982328985865,170.5271767101414,0.5177748422541252,,,,,,,,
173.45,173.45,168.51,168.92,167.72881959584782,170.5031804041522,0.429353096607569,,,,,,,,
171.85,171.85,167.55,169.34,167.86268903433947,170.48831096566053,0.5626518228072679,1.0,169.34,78858.0,13353813.72,98.01999999582767,,,
172.4,173.88,166.5,170.13,167.89811458312766,170.6028854168723,0.8251661800798018,,,0.0,,,172.4,13595119.200000001,241305.48000000045
170.9,171.0,168.75,170.17,167.95845619220609,170.70254380779392,0.805930464913436,,,,,,,,
172.25,172.25,169.14,170.46,168.2795849262504,170.66841507374957,0.9127543354357988,1.0,170.46,79755.0,13595037.3,179.9199999962002,,,
172.2,180.7,169.02,169.47,168.39596205218007,170.6390379478199,0.4788237214387987,,,0.0,,,172.2,13733811.0,138773.69999999925
173.4,173.4,168.5,169.07,168.3678849885781,170.6411150114219,0.3088622815844837,,,,,,,,
176.39,176.39,165.17,169.04,168.32358783656838,170.63341216343161,0.3101587229382539,,,,,,,,
172.85,172.85,169.25,170.17,168.33223062362435,170.61476937637565,0.805142683409186,1.0,170.17,80706.0,13733740.02,250.89999999664724,,,
172.35,172.35,166.55,170.6,168.27358060330536,170.76441939669465,0.9339903501057454,,,0.0,,,172.35,13909679.1,175939.08000000007
184.9,184.9,169.5,171.28,168.21984606512166,171.06715393487838,1.0747534424999887,1.0,171.28,81211.0,13909820.08,109.9199999962002,,,
173.2,173.2,151.7,171.41,168.2296296162003,171.33137038379974,1.025350157247704,,,0.0,,,173.2,14065745.2,155925.11999999918
174.94,174.94,169.02,169.77,168.30097419268233,171.33002580731764,0.4849787967362009,,,,,,,,
184.83,184.83,167.96,168.54,168.16150024102365,171.38249975897634,0.11751003279159931,,,,,,,,
172.6,172.6,168.81,170.36,168.31141489134677,171.40058510865322,0.6631506082689979,1.0,170.36,82564.0,14065603.040000001,252.07999999448657,,,
172.78,172.78,166.05,170.57,168.32626702052627,171.4747329794737,0.7126432391931654,,,0.0,,,172.78,14265407.92,199804.87999999896
174.84,174.84,169.1,170.28,168.32738431220733,171.46161568779266,0.6229966629148475,,,,,,,,
174.74,174.74,169.24,169.68,168.31602648363616,171.45597351636383,0.43439379777657033,,,,,,,,
172.55,172.55,167.4,169.34,168.31726585894515,171.45573414105488,0.32587047219332005,,,,,,,,
170.25,170.95,168.45,169.95,168.39917274103192,171.45582725896804,0.5073609889073104,1.0,169.95,83939.0,14265433.049999999,226.94999999552965,,,
179.9,179.9,135.51,169.69,168.50732865070927,171.4246713492907,0.40539335672350424,,,0.0,,,179.9,15100626.1,835193.0500000007
174.69,174.69,170.0,171.0,168.551902457216,171.54609754278403,0.8176145751436822,1.0,171.0,88308.0,15100668.0,185.04999999515712,,,
172.58,173.4,161.0,173.27,168.12746407802857,172.2845359219714,1.237057264108748,,,0.0,,,172.58,15240194.64,139526.6400000006
174.75,175.0,173.15,174.67,167.54966332189213,173.31233667810784,1.235596091947108,,,,,,,,
177.4,177.4,172.55,175.13,167.09786233820927,174.23113766179074,1.1260097637389321,,,,,,,,
188.75,188.75,174.65,174.85,166.95808462945084,174.90891537054918,0.9925900358757923,,,,,,,,
177.8,177.8,170.15,175.41,166.90671326975274,175.59428673024723,0.9787873183363277,,,,,,,,
175.9,176.25,174.82,175.63,166.951766279843,176.20823372015695,0.9375319230704983,,,,,,,,
188.95,188.95,160.15,175.37,166.96748632904317,176.71251367095678,0.8622360282990084,,,,,,,,
176.7,176.7,174.55,176.17,166.9186689298717,177.31833107012827,0.8895799637871746,1.0,176.17,86509.0,15240290.53,89.15999999642372,,,
189.8,189.8,175.55,177.94,166.65857046205846,178.2444295379415,0.9737240427362699,,,0.0,,,189.8,16419408.200000001,1179117.6700000018
179.9,179.9,176.6,178.6,166.42787784692874,179.19412215307122,0.9534614770935127,,,,,,,,
182.44,182.44,155.4,178.91,166.5041904225521,180.0318095774479,0.9170726522825048,,,,,,,,
194.75,194.75,174.63,178.76,166.97506955696494,180.58293044303505,0.8660384274723787,,,,,,,,
194.0,194.0,176.08,177.32,167.34744839241012,180.9065516075899,0.7354875502699421,,,,,,,,
193.43,193.43,177.0,178.1,167.71933181998625,181.28766818001375,0.7650656576140998,1.0,178.1,92192.0,16419395.2,102.15999999828637,,,
188.43,188.43,167.45,179.46,168.13941573059938,181.78558426940063,0.8295796902413962,,,0.0,,,188.43,17371738.560000002,952343.3600000031
193.95,193.95,179.2,179.47,168.82265026607357,182.08134973392643,0.8030463138365925,,,,,,,,
190.0,190.0,179.0,179.52,169.75803330740467,182.1639666925953,0.7868788578414038,,,,,,,,
184.83,184.83,168.7,180.24,170.67807234901602,182.272927650984,0.8246698558938509,1.0,180.24,96381.0,17371711.44,129.2799999974668,,,
187.95,187.95,179.3,182.57,171.64316824656717,182.5958317534328,0.9976415094450205,,,0.0,,,187.95,18114808.95,743097.5099999979
193.43,193.43,182.01,184.55,172.1580859574809,183.4359140425191,1.0987855063120635,1.0,184.55,98156.0,18114689.8,248.4299999959767,,,
187.7,187.7,171.16,184.31,172.42192066244633,184.27607933755365,1.0028614989368734,,,0.0,,,187.7,18423881.2,309191.3999999985
185.25,186.0,180.25,185.96,172.34583030191615,185.48116969808385,1.0364535919076339,1.0,185.96,99075.0,18423987.0,142.62999999523163,,,
172.31,193.39,172.31,186.91,172.28295671367445,186.72204328632554,1.0130172163404338,,,0.0,,,172.31,17071613.25,-1352373.75
186.96,188.45,186.96,187.55,172.4237996114588,187.85120038854117,0.9804762712207101,,,,,,,,
187.95,188.4,186.6,187.17,172.74100851897907,188.70999148102095,0.9035635841880784,,,,,,,,
188.44,188.44,186.35,187.14,173.20447468939716,189.39752531060282,0.8605867811191499,,,,,,,,
193.39,193.39,186.05,187.42,173.8721737675151,189.9348262324849,0.8434364288233607,,,,,,,,
188.2,188.2,186.45,187.11,174.57467563212256,190.32632436787745,0.7958103039349363,,,,,,,,
214.83,214.83,180.16,187.54,175.0419834294287,190.81901657057128,0.7921651972689067,,,,,,,,
163.2,192.35,163.2,189.01,175.3936401085083,191.5083598914917,0.8449641119959227,1.0,189.01,90321.0,17071572.21,183.66999999433756,,,
191.95,191.95,188.6,190.22,175.71712963707375,192.31587036292626,0.8737331706337247,,,0.0,,,191.95,17337115.95,265543.73999999836
173.1,195.39,173.1,189.82,176.27097134157492,192.8680286584251,0.8163512603327228,,,,,,,,
187.45,190.24,187.4,187.86,177.4211250905923,192.77187490940767,0.6800237794646884,,,,,,,,
199.65,199.65,187.12,189.66,178.49233063120414,192.85666936879585,0.7774579514454002,1.0,189.66,91412.0,17337199.919999998,99.69999999552965,,,
192.84,192.84,189.06,189.69,179.4224213770048,192.94957862299515,0.7590344694217744,,,0.0,,,192.84,17627890.080000002,290690.1600000039
194.4,194.4,190.0,192.29,180.3182201806479,193.3357798193521,0.9196639117947452,1.0,192.29,91673.0,17627801.169999998,188.60999999940395,,,
197.4,197.4,188.0,192.63,181.44892769689432,193.51607230310572,0.9265715020395441,,,0.0,,,197.4,18096250.2,468449.0300000012
204.74,204.74,183.66,192.79,182.6663247708959,193.55367522910407,0.929856650427898,1.0,192.79,93865.0,18096233.349999998,205.46000000089407,,,
221.7,221.7,189.86,191.44,183.58575021818754,193.5212497818125,0.7905238917797155,,,0.0,,,221.7,20809870.5,2713637.1500000022
174.2,209.0,174.2,191.15,184.16491736267938,193.60208263732062,0.7401674585577467,,,,,,,,
197.44,197.44,189.2,190.11,184.95164570547837,193.39535429452167,0.6109109806578609,,,,,,,,
193.5,193.5,188.42,189.22,185.39459410243938,193.27840589756062,0.4852228841799476,,,,,,,,
187.05,197.39,187.05,191.03,185.70529227069287,193.37970772930717,0.6938258370323577,1.0,191.03,108935.0,20809853.05,222.910000000149,,,
191.65,192.3,189.7,192.2,185.88301363122937,193.66698636877064,0.8115375762179213,,,0.0,,,191.65,20877392.75,67539.69999999925
199.39,199.39,187.1,190.19,186.23016792361972,193.62183207638026,0.5357159084265773,,,,,,,,
187.05,193.07,187.05,191.82,186.61743476827715,193.70256523172284,0.7342934979905357,1.0,191.82,108839.0,20877496.98,118.67999999970198,,,
197.44,197.44,190.15,192.58,186.9651927515867,193.8708072484133,0.8130785827957128,,,0.0,,,197.44,21489172.16,611675.1799999997
193.12,194.0,167.5,193.09,187.43907960663753,193.99492039336243,0.8619673017082982,1.0,193.09,111291.0,21489179.19,111.64999999850988,,,
219.8,219.8,182.6,193.66,187.85298190276455,194.19301809723544,0.9159282248734978,,,0.0,,,219.8,24461761.8,2972582.6099999994
204.85,204.85,185.25,195.56,187.73416585731675,194.96683414268327,1.0820120367633694,1.0,195.56,125085.0,24461622.6,250.84999999776483,,,
205.28,205.28,195.75,197.11,187.3026597773469,196.0873402226531,1.1164139986325103,,,0.0,,,205.28,25677448.8,1215826.1999999993
207.39,207.39,195.75,198.91,186.79768191246544,197.5013180875346,1.131607790981021,1.0,198.91,129091.0,25677490.81,208.839999999851,,,
198.16,207.8,197.99,198.41,187.03359266792248,198.3204073320775,1.0079378168764497,,,0.0,,,198.16,25580672.56,-96818.25
202.39,202.39,196.46,197.3,187.2437825763634,198.87421742363665,0.8646467269445464,,,,,,,,
201.44,201.44,190.05,196.08,187.64101008486534,199.11598991513466,0.735425250410798,,,,,,,,
199.85,199.85,194.78,195.68,187.74597276807873,199.35002723192127,0.6837288860236889,,,,,,,,
198.65,198.65,194.06,195.71,187.8393812210477,199.5646187789523,0.6712545259815489,,,,,,,,
199.39,199.39,194.05,197.13,187.87988922544687,199.95811077455315,0.7658503975063764,1.0,197.13,129766.0,25580771.58,109.82000000029802,,,
203.39,203.39,194.1,196.54,188.14494264154553,200.2030573584545,0.6962164115657459,,,0.0,,,203.39,26393106.74,812335.1600000001
209.0,209.0,192.98,193.68,188.43463630894303,200.16636369105697,0.44710923806957875,,,,,,,,
209.0,209.0,182.1,191.16,188.62794849483456,200.07805150516546,0.22113787997198683,,,,,,,,
208.88,208.88,191.36,193.84,189.38207161263023,199.78592838736978,0.4284880582164084,1.0,193.84,136159.0,26393060.56,156.0,,,
206.9,206.9,183.6,193.1,189.70558798066685,199.66941201933315,0.3406736215092274,,,0.0,,,206.9,28171297.1,1778236.5400000028
200.0,200.0,190.1,192.58,189.76177277108474,199.65122722891527,0.28497297206154626,,,,,,,,
207.88,207.88,185.11,193.59,190.37132508080026,199.38167491919972,0.35721975027902864,,,,,,,,
200.0,200.0,192.6,195.37,190.7821809618511,199.32581903814895,0.5369865854777529,1.0,195.37,144194.0,28171181.78,271.320000000298,,,
200.0,200.0,193.0,194.88,191.05675435917541,199.2812456408246,0.46486104853137317,,,0.0,,,200.0,28838800.0,667618.2199999988
199.0,199.0,192.93,194.66,191.2438496919151,199.2511503080849,0.42662945627224,,,,,,,,
199.9,199.9,192.1,193.25,191.18510831156905,199.26889168843095,0.2554362966159209,,,,,,,,
198.0,198.0,191.25,195.46,191.18159564296153,199.2624043570385,0.5294524976918953,1.0,195.46,147544.0,28838950.240000002,121.07999999821186,,,
199.5,199.5,190.0,195.52,191.19705692569437,199.0879430743056,0.5478400008428033,,,0.0,,,199.5,29435028.0,596077.7599999979
199.5,199.5,194.15,194.47,191.38977784336927,198.45122215663073,0.43620285312539225,,,,,,,,
199.5,199.5,192.1,193.53,191.50492708789517,197.84807291210484,0.31925372176937894,,,,,,,,
197.44,197.44,191.33,192.14,191.3065720140998,197.5304279859002,0.13390862347656465,,,,,,,,
197.44,209.4,186.0,188.53,190.06572960205253,198.01627039794747,-0.19316039518286132,,,,,,,,
193.4,193.4,177.2,189.4,189.3273870983726,198.1266129016274,0.008252192096324577,,,,,,,,
192.4,192.4,187.78,188.25,188.42873794445967,198.2792620555403,-0.018145018726324548,,,,,,,,
188.7,189.85,187.12,189.51,188.0989782088086,197.84702179119142,0.1447492288341284,,,,,,,,
193.0,193.0,183.81,184.51,186.48656374403268,198.25643625596732,-0.1679341676835034,,,,,,,,
187.66,187.66,180.1,184.55,185.1125221232911,198.71747787670895,-0.0413468542997471,,,,,,,,
188.0,188.0,183.21,183.7,183.81053700778713,199.2734629922128,-0.007148518197557012,,,,,,,,
187.5,187.5,183.1,185.72,183.06719222268092,199.20480777731913,0.16438660149867199,,,,,,,,
186.92,188.19,184.51,187.99,182.75016311308724,199.01083688691273,0.32223983826225205,,,,,,,,
192.5,192.5,185.75,186.0,182.18172411166165,198.9212758883383,0.22809905183114776,,,,,,,,
192.4,192.4,182.8,183.01,181.13966765179745,198.9053323482025,0.1052779268417132,,,,,,,,
190.0,190.0,180.1,185.71,180.8321710240916,198.24682897590841,0.28009904009624975,,,,,,,,
191.0,191.0,185.71,188.48,180.8757397092539,197.56326029074606,0.4556854479136847,1.0,188.48,156170.0,29434921.599999998,227.48000000044703,,,
192.5,192.5,187.16,189.14,181.00199205622695,196.88500794377305,0.5123717058140111,,,0.0,,,192.5,30062725.0,627803.4000000022
185.0,192.5,185.0,189.09,181.0552985909113,196.4157014090887,0.5230788218379591,1.0,189.09,158987.0,30062851.830000002,100.64999999850988,,,
192.4,192.4,187.6,187.9,181.3567094431407,195.3582905568593,0.4673251187644995,,,0.0,,,192.4,30589098.8,526246.9699999988
188.15,192.4,184.91,187.33,181.8057713628084,194.09022863719161,0.44969252721577607,,,,,,,,
192.0,192.0,185.45,186.25,182.1827804146282,192.8912195853718,0.37981441744412153,,,,,,,,
190.0,190.0,185.0,186.62,182.63290245482173,191.75009754517825,0.4373162475590244,1.0,186.62,163911.0,30589070.82,128.62999999895692,,,
190.0,190.0,182.0,183.77,182.6073504960893,190.93864950391068,0.13955200777444332,,,0.0,,,190.0,31143090.0,554019.1799999997
187.5,187.5,177.85,179.93,181.2653581934379,191.4206418065621,-0.13149393402584358,,,,,,,,
185.0,185.0,180.0,181.45,180.63607055300767,191.25492944699235,0.0766494267527549,,,,,,,,
185.0,185.0,180.05,183.33,180.3837340750952,191.0152659249048,0.27712525029566465,,,,,,,,
187.5,187.5,183.5,184.1,180.38607728855158,190.47192271144843,0.36823117505024255,,,,,,,,
187.5,187.5,180.1,183.45,180.27051729175702,190.48148270824305,0.31137924560096575,,,,,,,,
187.49,187.49,178.0,184.55,180.270517291757,190.48148270824302,0.4191065715817251,1.0,184.55,168751.0,31142997.05,221.57999999821186,,,
187.45,187.45,184.55,186.3,180.44801870932685,190.5639812906732,0.578489811880493,,,0.0,,,187.45,31632374.95,489377.8999999985
188.9,188.9,182.5,186.12,180.46129696407942,190.5907030359206,0.5586411479396862,,,,,,,,
186.72,187.45,185.3,186.14,180.49220558190734,190.37479441809268,0.5714893649539593,1.0,186.14,169939.0,31632445.459999997,151.07000000029802,,,
188.0,188.77,185.15,187.79,180.47481491706802,190.57118508293198,0.7245361414803085,,,0.0,,,188.0,31948532.0,316086.54000000283
190.0,190.95,185.3,190.72,180.50340970911776,191.31359029088225,0.9450896970321139,1.0,190.72,167515.0,31948460.8,222.26999999955297,,,
198.91,198.91,189.2,192.46,180.10081138142593,192.3911886185741,1.00559880141172,,,0.0,,,198.91,33320408.65,1371947.8499999978
195.0,195.0,191.3,193.34,179.62906321956703,193.34893678043292,0.9993486251609192,,,,,,,,
193.0,193.0,190.75,191.92,179.43720881302377,193.8187911869762,0.8679706351079103,,,,,,,,
194.0,194.0,191.4,192.42,179.2197233661586,194.3692766338414,0.871331081557393,1.0,192.42,173165.0,33320409.299999997,221.62000000104308,,,
193.7,194.5,192.45,194.35,178.82845089199878,195.4055491080012,0.9363248564828888,,,0.0,,,193.7,33542060.499999996,221651.19999999925
196.0,196.0,193.25,194.69,178.5298873761844,196.44011262381557,0.9022841645139532,,,,,,,,
197.5,197.5,195.05,196.2,178.24491600266157,197.7200839973384,0.9219475797202928,1.0,196.2,170959.0,33542155.799999997,126.32000000029802,,,
198.8,198.8,195.8,197.0,177.99366577976423,199.00933422023576,0.9043887551839073,,,0.0,,,198.8,33986649.2,444493.40000000596
199.85,199.85,195.5,197.36,178.21386459701864,200.14813540298132,0.872886797667175,,,,,,,,
223.0,223.0,195.7,198.03,179.3483232935337,200.82367670646633,0.8699124222661708,,,,,,,,
199.0,199.0,195.6,195.97,180.58135954055248,201.04264045944748,0.7520858796888348,,,,,,,,
221.4,221.4,193.0,194.18,181.6576150416902,201.0513849583098,0.6456911168972196,,,,,,,,
195.8,195.8,191.1,192.18,182.68070923004305,200.83629076995695,0.5232160010448229,,,,,,,,
191.99,191.99,189.22,190.64,183.8965272160762,200.33947278392378,0.4101134286492999,,,,,,,,
196.8,196.8,184.05,185.79,184.183198007627,200.17680199237302,0.10046528561701848,,,,,,,,
185.49,187.38,183.05,187.07,184.33427117211303,200.10272882788698,0.17349374857123176,,,,,,,,
194.0,194.0,182.7,185.33,184.1593717109398,200.1986282890602,0.0729851962501237,,,,,,,,
187.75,188.06,184.8,185.1,183.93095191507007,200.32304808492995,0.07131779077037462,,,,,,,,
199.88,199.88,185.25,187.63,183.90483534054806,200.33316465945194,0.2267524948605354,,,,,,,,
190.8,190.8,178.11,189.7,183.8047430914439,200.33125690855607,0.35671509271676655,,,,,,,,
194.0,194.0,189.7,192.12,183.7897399967037,200.31226000329627,0.5041761184112644,1.0,192.12,176903.0,33986604.36,171.1600000038743,,,
195.0,195.0,189.6,190.01,183.59843439816868,200.17056560183133,0.3868884166457888,,,0.0,,,195.0,34496085.0,509480.6400000006
193.0,193.0,189.01,189.59,183.41875837040087,200.11724162959914,0.36956899221369355,,,,,,,,
193.0,193.0,185.39,186.34,182.77872534749582,200.14927465250418,0.20501796402474037,,,,,,,,
190.0,190.0,184.5,186.81,182.2755287685248,199.89847123147524,0.25730500119422417,,,,,,,,
199.85,199.85,187.1,189.03,182.117077220996,199.490922779004,0.3978924962768346,,,,,,,,
191.5,191.5,188.5,190.11,182.1902420687297,198.80875793127032,0.47656228731724715,1.0,190.11,181453.0,34496029.830000006,226.32999999821186,,,
